chunk_id,source_id,source_type,relpath,chunk_start_line,chunk_end_line,entity_ids,canonicals,entity_count,matched_vocabs,match_kinds
169179,_local/pbp_transcripts/PbP11 - Lia and the Tolanites.md,pbp_transcripts,_local/pbp_transcripts/PbP11 - Lia and the Tolanites.md,383,392,pers_ricardo|loc_elysia|pers_evaine|pers_victor|pers_joram|pers_terry|pers_rhys,Ricardo Alcocer|Elysia|Evaine MacRorie Thuryn|Victor D Evernight|Joram MacRorie|Terry|Rhys Thuryn,7,Ricardo|Elysia|Evaine|Victor|Joram|Terry|Rhys,alias|canonical
169180,_local/pbp_transcripts/PbP11 - Lia and the Tolanites.md,pbp_transcripts,_local/pbp_transcripts/PbP11 - Lia and the Tolanites.md,393,396,pers_piers,Piers Ashton,1,Piers,alias
169182,_local/pbp_transcripts/PbP11 - Lia and the Tolanites.md,pbp_transcripts,_local/pbp_transcripts/PbP11 - Lia and the Tolanites.md,401,404,pers_victor,Victor D Evernight,1,Victor,alias
169184,_local/pbp_transcripts/PbP11 - Lia and the Tolanites.md,pbp_transcripts,_local/pbp_transcripts/PbP11 - Lia and the Tolanites.md,409,414,play_venric,Venric,1,Venric,canonical
169185,_local/pbp_transcripts/PbP11 - Lia and the Tolanites.md,pbp_transcripts,_local/pbp_transcripts/PbP11 - Lia and the Tolanites.md,415,432,pers_ricardo|pers_joram|pers_piers,Ricardo Alcocer|Joram MacRorie|Piers Ashton,3,Ricardo|Joram|Piers,alias
169263,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,2,5,play_crowe|play_kalina|play_bysickle|play_venric|pers_piers|pers_terry|org_iwtc,Crowe|Kalina|Bysickle|Venric|Piers Ashton|Terry|Iron Wolf Trading Company,7,CroweTheDualityKing|Kalina Hitana|Bysickle|Venric|Piers|Terry|IWTC,alias|canonical
169264,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,6,9,pers_rhys,Rhys Thuryn,1,Rhys,alias
169265,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,10,15,org_temple_airmid|pers_makhala|pers_ricardo|org_remedy|pers_victor,Temple of Airmid|Makhala|Ricardo Alcocer|Airmid's Remedy|Victor D Evernight,5,Temple of Airmid|Makhala|Ricardo|Remedy|Victor,canonical|alias
169266,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,16,21,pers_victor|creat_mine|pers_rhys,Victor D Evernight|Mine|Rhys Thuryn,3,Victor|Mine|Rhys,alias|canonical
169267,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,22,35,pers_evaine|pers_ricardo|pers_joram|org_michaeline|pers_rhys|pers_faeryne|org_remedy|pers_terry|pers_aren,Evaine MacRorie Thuryn|Ricardo Alcocer|Joram MacRorie|Order of St Michael|Rhys Thuryn|Faeryne|Airmid's Remedy|Terry|Aren,9,Evaine MacRorie Thuryn|Ricardo Alcocer|Joram MacRorie|Michaelines|Rhys Thuryn|Faeryne|Ricardo|Evaine|Remedy|Joram|Terry|Aren,canonical|alias
169268,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,36,39,pers_terry|pers_bear,Terry|Bear,2,Terry|Bear,canonical
169269,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,40,43,pers_victor|pers_piers|pers_rhys,Victor D Evernight|Piers Ashton|Rhys Thuryn,3,Victor|Piers|Rhys,alias
169272,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,52,57,pers_faeryne|pers_makhala|pers_ricardo|pers_evaine|pers_joram|pers_rhys,Faeryne|Makhala|Ricardo Alcocer|Evaine MacRorie Thuryn|Joram MacRorie|Rhys Thuryn,6,Faeryne|Makhala|Ricardo|Evaine|Joram|Rhys,canonical|alias
169276,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,72,77,pers_faeryne|pers_luminia|pers_light,Faeryne|Luminia|Light of Ironfang,3,Faeryne|Luminia|Light,canonical|alias
169277,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,78,81,play_bysickle|play_venric,Bysickle|Venric,2,Bysickle|Venric,canonical
169280,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,90,95,pers_henry,Henry Sleepsong,1,Henry,alias
169282,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,100,103,pers_ricardo|pers_victor|pers_terry,Ricardo Alcocer|Victor D Evernight|Terry,3,Ricardo|Victor|Terry,alias|canonical
169283,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,104,107,factn_tolanites|pers_luminia|pers_ricardo|pers_victor|pers_joram|pers_piers|pers_terry,Tolanites|Luminia|Ricardo Alcocer|Victor D Evernight|Joram MacRorie|Piers Ashton|Terry,7,Tolanites|Luminia|Ricardo|Victor|Joram|Piers|Terry,canonical|alias
169284,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,108,111,pers_victor,Victor D Evernight,1,Victor,alias
169285,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,112,115,pers_henry|pers_piers|pers_terry,Henry Sleepsong|Piers Ashton|Terry,3,Henry|Piers|Terry,alias|canonical
169286,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,116,121,pers_luminia|pers_ricardo|pers_victor|org_hands|pers_joram|pers_piers|pers_terry,Luminia|Ricardo Alcocer|Victor D Evernight|Hands of Liamassa|Joram MacRorie|Piers Ashton|Terry,7,Luminia|Ricardo|Victor|Hands|Joram|Piers|Terry,canonical|alias
169287,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,122,125,factn_tolanites|pers_victor|pers_piers,Tolanites|Victor D Evernight|Piers Ashton,3,Tolanite|Victor|Piers,alias
169288,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,126,131,pers_victor|pers_henry,Victor D Evernight|Henry Sleepsong,2,Victor|Henry,alias
169289,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,132,135,loc_crafthold|pers_henry|pers_luminia|pers_piers|pers_terry,Crafthold|Henry Sleepsong|Luminia|Piers Ashton|Terry,5,Crafthold|Shadowboy|Luminia|Henry|Piers|Terry,canonical|alias
169290,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,136,139,creat_little_bear|pers_alivyre|pers_faeryne|pers_makhala|pers_ricardo|pers_victor|org_hands|pers_henry|pers_joram|pers_piers,Little Bear|Alivyre Dawntracker|Faeryne|Makhala|Ricardo Alcocer|Victor D Evernight|Hands of Liamassa|Henry Sleepsong|Joram MacRorie|Piers Ashton,10,Little Bear|Alivyre|Faeryne|Makhala|Ricardo|Victor|Hands|Henry|Joram|Piers,canonical|alias
169291,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,140,143,pers_henry,Henry Sleepsong,1,Henry,alias
169292,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,144,147,pers_luminia,Luminia,1,Luminia,canonical
169293,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,148,151,pers_makhala,Makhala,1,Makhala,canonical
169294,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,152,155,pers_victor|pers_joram,Victor D Evernight|Joram MacRorie,2,Victor|Joram,alias
169295,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,156,161,factn_tolanites|pers_victor|pers_rhys,Tolanites|Victor D Evernight|Rhys Thuryn,3,Tolanites|Victor|Rhys,canonical|alias
169296,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,162,165,org_academy_elysia|pers_faeryne|pers_rhys,Elysian Academy|Faeryne|Rhys Thuryn,3,Academy|Faeryne|Rhys,alias|canonical
169297,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,166,169,pers_alivyre|pers_joram,Alivyre Dawntracker|Joram MacRorie,2,Alivyre|Joram,alias
169298,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,170,173,pers_faeryne|pers_henry,Faeryne|Henry Sleepsong,2,Faeryne|Henry,canonical|alias
169299,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,174,177,pers_faeryne|pers_victor,Faeryne|Victor D Evernight,2,Faeryne|Victor,canonical|alias
169300,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,178,181,pers_victor,Victor D Evernight,1,Victor,alias
169301,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,182,189,pers_makhala|pers_rhys,Makhala|Rhys Thuryn,2,Makhala|Rhys,canonical|alias
169303,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,194,197,pers_henry,Henry Sleepsong,1,Henry,alias
169304,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,198,201,pers_victor|pers_rhys,Victor D Evernight|Rhys Thuryn,2,Victor|Rhys,alias
169305,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,202,205,pers_victor,Victor D Evernight,1,Victor,alias
169306,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,206,209,pers_henry,Henry Sleepsong,1,Henry,alias
169307,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,210,217,pers_alivyre|pers_evaine|pers_victor|pers_henry|pers_joram,Alivyre Dawntracker|Evaine MacRorie Thuryn|Victor D Evernight|Henry Sleepsong|Joram MacRorie,5,Alivyre|Evaine|Victor|Henry|Joram,alias
169308,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,218,221,pers_luminia,Luminia,1,Luminia,canonical
169309,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,222,225,pers_rhys,Rhys Thuryn,1,Rhys,alias
169311,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,231,244,pers_evaine|pers_rhys,Evaine MacRorie Thuryn|Rhys Thuryn,2,Evaine|Rhys,alias
169312,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,245,249,pers_joram|pers_rhys,Joram MacRorie|Rhys Thuryn,2,Joram|Rhys,alias
169313,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,250,254,pers_urgulk,Urgulk,1,Urgulk,canonical
169315,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,261,265,pers_alivyre|pers_terry,Alivyre Dawntracker|Terry,2,Alivyre|Terry,alias|canonical
169316,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,266,270,pers_faeryne,Faeryne,1,Faeryne,canonical
169317,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,271,275,pers_victor,Victor D Evernight,1,Victor,alias
169319,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,285,293,creat_little_bear|pers_alivyre,Little Bear|Alivyre Dawntracker,2,Little Bear|Alivyre,canonical|alias
169320,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,294,298,pers_alivyre|pers_faeryne|pers_victor,Alivyre Dawntracker|Faeryne|Victor D Evernight,3,Alivyre|Faeryne|Victor,alias|canonical
169323,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,309,313,pers_aren,Aren,1,Aren,canonical
169324,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,314,318,pers_victor|pers_joram,Victor D Evernight|Joram MacRorie,2,Victor|Joram,alias
169325,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,319,323,play_crowe,Crowe,1,CroweTheDualityKing,alias
169327,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,329,337,pers_evaine|pers_joram|pers_rhys,Evaine MacRorie Thuryn|Joram MacRorie|Rhys Thuryn,3,Evaine|Joram|Rhys,alias
169328,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,338,346,pers_victor|pers_rhys,Victor D Evernight|Rhys Thuryn,2,Victor|Rhys,alias
169329,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,347,355,pers_faeryne|pers_rhys,Faeryne|Rhys Thuryn,2,Faeryne|Rhys,canonical|alias
169330,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,356,368,pers_victor|pers_rhys,Victor D Evernight|Rhys Thuryn,2,Victor|Rhys,alias
169333,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,380,385,pers_faeryne|pers_victor|pers_joram,Faeryne|Victor D Evernight|Joram MacRorie,3,Faeryne|Victor|Joram,canonical|alias
169334,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,386,390,pers_victor,Victor D Evernight,1,Victor,alias
169336,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,397,404,pers_alivyre|pers_henry,Alivyre Dawntracker|Henry Sleepsong,2,Alivyre|Henry,alias
169337,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,405,408,pers_victor|pers_henry,Victor D Evernight|Henry Sleepsong,2,Victor|Henry,alias
169339,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,413,417,pers_faeryne,Faeryne,1,Faeryne,canonical
169340,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,418,422,creat_little_bear|pers_alivyre,Little Bear|Alivyre Dawntracker,2,Little Bear|Alivyre,canonical|alias
169341,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,423,428,pers_victor|pers_joram|pers_rhys,Victor D Evernight|Joram MacRorie|Rhys Thuryn,3,Victor|Joram|Rhys,alias
169342,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,429,433,pers_victor|pers_spike,Victor D Evernight|Spike of Ironfang,2,Victor|Spike,alias
169346,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,453,461,pers_victor|org_hands|pers_joram|pers_piers,Victor D Evernight|Hands of Liamassa|Joram MacRorie|Piers Ashton,4,Victor|Hands|Joram|Piers,alias
169347,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,462,466,pers_piers|creat_mine,Piers Ashton|Mine,2,Piers|Mine,alias|canonical
169348,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,467,475,pers_makhala|pers_victor|pers_piers,Makhala|Victor D Evernight|Piers Ashton,3,Makhala|Victor|Piers,canonical|alias
169350,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,481,485,pers_rhys,Rhys Thuryn,1,Rhys,alias
169352,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,491,503,pers_joram|pers_piers,Joram MacRorie|Piers Ashton,2,Joram|Piers,alias
169353,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,504,512,org_iwtc|loc_crafthold|pers_victor|pers_piers|org_hands|creat_mine,Iron Wolf Trading Company|Crafthold|Victor D Evernight|Piers Ashton|Hands of Liamassa|Mine,6,Iron Wolf Trading Company|Crafthold|Victor|Piers|Hand|Mine,canonical|alias
169354,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,513,518,org_academy_elysia|loc_elysia|pers_victor|creat_mine,Elysian Academy|Elysia|Victor D Evernight|Mine,4,Academy|Elysia|Victor|Mine,alias|canonical
169355,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,519,523,factn_tolanites|org_remedy|pers_victor,Tolanites|Airmid's Remedy|Victor D Evernight,3,Tolanites|Remedy|Victor,canonical|alias
169356,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,524,528,org_michaeline|loc_elulind|pers_ricardo|role_arc_tolan_mentir|org_remedy|pers_victor|pers_henry|pers_joram|loc_tolan,Order of St Michael|Kingdom of Elulind|Ricardo Alcocer|Mentir|Airmid's Remedy|Victor D Evernight|Henry Sleepsong|Joram MacRorie|Kingdom of Tolàn,9,Michaelines|Elulind|Ricardo|Mentir|Remedy|Victor|Henry|Joram|Tolan,alias|canonical
169357,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,529,541,org_remedy|org_elulind_army|factn_tolanites|pers_anthony|loc_elulind|pers_makhala|pers_ricardo|loc_elysia|pers_victor|loc_tolan|pers_rhys,Airmid's Remedy|Elulind Army|Tolanites|Anthony Haldane|Kingdom of Elulind|Makhala|Ricardo Alcocer|Elysia|Victor D Evernight|Kingdom of Tolàn|Rhys Thuryn,11,Airmid's Remedy|Elulind Army|Tolanites|Anthony|Elulind|Makhala|Ricardo|Elysia|Victor|Tolan|Rhys,canonical|alias
169358,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,542,554,pers_victor,Victor D Evernight,1,Victor,alias
169360,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,560,568,pers_victor,Victor D Evernight,1,Victor,alias
169361,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,569,573,factn_tolanites|pers_evaine|pers_victor|pers_rhys,Tolanites|Evaine MacRorie Thuryn|Victor D Evernight|Rhys Thuryn,4,Tolanites|Evaine|Victor|Rhys,canonical|alias
169362,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,574,578,org_academy_elysia|pers_victor|pers_piers|pers_rhys,Elysian Academy|Victor D Evernight|Piers Ashton|Rhys Thuryn,4,Academy|Victor|Piers|Rhys,alias
169363,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,579,593,pers_evaine|pers_victor|pers_joram|pers_piers,Evaine MacRorie Thuryn|Victor D Evernight|Joram MacRorie|Piers Ashton,4,Evaine|Victor|Joram|Piers,alias
169364,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,594,602,pers_evaine|pers_joram|pers_rhys,Evaine MacRorie Thuryn|Joram MacRorie|Rhys Thuryn,3,Evaine|Joram|Rhys,alias
169365,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,pbp_transcripts,_local/pbp_transcripts/PbP12 - Meeting in the Vestry.md,603,607,org_elulind_army|pers_evaine|loc_tolan,Elulind Army|Evaine MacRorie Thuryn|Kingdom of Tolàn,3,Elulind Army|Evaine|Tolan,canonical|alias
